route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
578,0000000592023061020230910,0003889302023061020230910,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592023061020230910,0003889312023061020230910,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592023061020230910,0003889322023061020230910,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592023061020230910,0003889332023061020230910,Volano Via Roma,1,D295_R5142_Ritorno_sub2,1
578,0000000592023061020230910,0003889352023061020230910,Marco,0,D301_R5153_Andata_sub2,1
578,0000000592023061020230910,0003889362023061020230910,Marco,0,D276_R5113_Andata_sub1,1
578,0000000592023061020230910,0003889372023061020230910,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592023061020230910,0003889382023061020230910,Marco,0,D243_N5147_Andata_sub2,1
578,0000000592023061020230910,0003889392023061020230910,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000592023061020230910,0003889402023061020230910,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000592023061020230910,0003889412023061020230910,Marco,0,D276_R5113_Andata_sub1,1
578,0000000592023061020230910,0003889422023061020230910,Marco,0,D272_R5109e_Andata_sub1,1
578,0000000592023061020230910,0003889432023061020230910,Marco,0,D274_R5111_Andata_sub1,1
578,0000000592023061020230910,0003889452023061020230910,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592023061020230910,0003889462023061020230910,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592023061020230910,0003889472023061020230910,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592023061020230910,0003889482023061020230910,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592023061020230910,0003889492023061020230910,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592023061020230910,0003889502023061020230910,Volano Via Roma,1,D275_R5112a_Ritorno_sub1,1
578,0000000592023061020230910,0003889512023061020230910,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592023061020230910,0003889522023061020230910,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592023061020230910,0003889532023061020230910,Corso Bettini Liceo,1,D305_R5176a_Ritorno_sub1,1
578,0000000592023061020230910,0003889542023061020230910,S.Ilario Via Monti,1,D268_R5106a_Ritorno_sub2,1
578,0000000662023061020230910,0003889572023061020230910,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000662023061020230910,0003889582023061020230910,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000662023061020230910,0003889592023061020230910,Marco,0,D243_N5147_Andata_sub2,1
582,0000000592023061020230910,0003889622023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889632023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889642023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889652023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889662023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889672023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889682023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889692023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889702023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889712023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889722023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889732023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889742023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889752023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889762023061020230910,Mori Via Don Sturzo,0,D306_R5201a_Andata_sub2,1
582,0000000592023061020230910,0003889772023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889782023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889792023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889802023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889812023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889822023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889832023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889842023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889852023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889862023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889872023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889882023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889892023061020230910,Mori Via Don Sturzo,0,D310_R5205b_Andata_sub1,1
582,0000000592023061020230910,0003889902023061020230910,Mori Via Don Sturzo,0,D309_R5203b_Andata_sub1,1
582,0000000592023061020230910,0003889912023061020230910,Mori Via Don Sturzo,0,D309_R5203b_Andata_sub1,1
582,0000000592023061020230910,0003889922023061020230910,Nomi Piazza Springa,1,D324_R5238_Ritorno_sub2,1
582,0000000592023061020230910,0003889932023061020230910,Nomi Piazza Springa,1,D324_R5238_Ritorno_sub2,1
582,0000000592023061020230910,0003889942023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003889952023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003889962023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003889972023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003889982023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003889992023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890002023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890012023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890022023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890032023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890042023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890052023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890062023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890072023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890082023061020230910,Nomi Piazza Springa,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890092023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890102023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890112023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890122023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890132023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890142023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890152023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890162023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890172023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890182023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890192023061020230910,Pomarolo Via Degasperi,1,D322_R5234_Ritorno_sub2,1
582,0000000592023061020230910,0003890202023061020230910,Piazzale Orsi Stazione Fs,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890212023061020230910,Piazzale Orsi Stazione Fs,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890222023061020230910,Piazzale Orsi Stazione Fs,1,D321_R5232_Ritorno_sub2,1
582,0000000592023061020230910,0003890232023061020230910,Mori Piazzale Kennedy,1,D308_R5202b_Ritorno_sub2,1
594,0000000592023061020230910,0003890322023061020230910,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000592023061020230910,0003890332023061020230910,Villa Lagarina Via Magrè,0,D458_R5509a_Andata_sub2,1
594,0000000592023061020230910,0003890342023061020230910,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
594,0000000592023061020230910,0003890352023061020230910,Corso Verona Ospedale,1,D461_R5514a_Ritorno_PRINCIPALE_sub2,1
605,0000000592023061020230910,0003890372023061020230910,Lenzima,0,D437_R5355_Andata_sub1,1
605,0000000592023061020230910,0003890382023061020230910,Lenzima,0,D358_R5307g_Andata_sub1,1
605,0000000592023061020230910,0003890392023061020230910,Lenzima,0,D358_R5307g_Andata_sub1,1
605,0000000592023061020230910,0003890402023061020230910,Lenzima,0,D438_R5357a_Andata_sub2,1
605,0000000592023061020230910,0003890412023061020230910,Lenzima,0,D424_R5339b_Andata_sub2,1
605,0000000592023061020230910,0003890422023061020230910,Lenzima,0,D434_R5343_Andata_sub1,1
605,0000000592023061020230910,0003890432023061020230910,Lenzima,0,D434_R5343_Andata_sub1,1
605,0000000592023061020230910,0003890442023061020230910,Lenzima,0,D434_R5343_Andata_sub1,1
605,0000000592023061020230910,0003890452023061020230910,Lenzima,0,D434_R5343_Andata_sub1,1
605,0000000592023061020230910,0003890462023061020230910,Lenzima,0,D415_R5333_Andata_sub1,1
605,0000000592023061020230910,0003890472023061020230910,Lenzima,0,D415_R5333_Andata_sub1,1
605,0000000592023061020230910,0003890482023061020230910,Lenzima,0,D351_R5305l_Andata_sub2,1
605,0000000592023061020230910,0003890492023061020230910,Stazione Fs,0,D247_N5317a_Andata_sub2,1
601,0000000592023061020230910,0003890502023061020230910,Villa Lagarina Via Alpini,0,D380_R5320b_Ritorno_sub1,2
601,0000000592023061020230910,0003890512023061020230910,Villa Lagarina Via Alpini,0,D380_R5320b_Ritorno_sub1,2
601,0000000592023061020230910,0003890522023061020230910,Villa Lagarina Via Alpini,0,D380_R5320b_Ritorno_sub1,2
601,0000000592023061020230910,0003890532023061020230910,Villa Lagarina Via Alpini,0,D380_R5320b_Ritorno_sub1,2
601,0000000662023061020230910,0003890542023061020230910,Villa Lagarina Via Magrè,0,D33_C5602_Ritorno_PRINCIPALE_sub2,2
601,0000000592023061020230910,0003890552023061020230910,Villa Lagarina Via Alpini,0,D116_E5363d_sub2,2
601,0000000592023061020230910,0003890562023061020230910,Villa Lagarina Via Alpini,0,D116_E5363d_sub2,2
605,0000000592023061020230910,0003890572023061020230910,Pedersano Capolinea,1,D430_R5342_Ritorno_sub2,1
605,0000000592023061020230910,0003890582023061020230910,Pedersano Capolinea,1,D366_R5312c_Ritorno_sub2,1
605,0000000592023061020230910,0003890592023061020230910,Pedersano Capolinea,1,D366_R5312c_Ritorno_sub2,1
605,0000000592023061020230910,0003890602023061020230910,Castellano Centro,1,D419_R5334_Ritorno_sub2,1
605,0000000592023061020230910,0003890612023061020230910,Pedersano Capolinea,1,D398_R5326c_Ritorno_sub1,1
605,0000000592023061020230910,0003890622023061020230910,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,1
605,0000000592023061020230910,0003890632023061020230910,Castellano Centro,1,D403_R5328c_Ritorno_sub1,1
605,0000000592023061020230910,0003890642023061020230910,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,1
605,0000000592023061020230910,0003890652023061020230910,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,1
605,0000000592023061020230910,0003890662023061020230910,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,1
605,0000000592023061020230910,0003890672023061020230910,Pedersano Capolinea,1,D435_R5344a_Ritorno_sub2,1
601,0000000592023061020230910,0003890682023061020230910,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
601,0000000592023061020230910,0003890692023061020230910,Lago di Cei Bellaria,1,D117_E5364a_Ritorno_sub1,2
601,0000000592023061020230910,0003890702023061020230910,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
601,0000000592023061020230910,0003890712023061020230910,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
601,0000000662023061020230910,0003890742023061020230910,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
602,0000000592023061020230910,0003890792023061020230910,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000592023061020230910,0003890802023061020230910,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000662023061020230910,0003890812023061020230910,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000662023061020230910,0003890822023061020230910,Savignano,1,D27_C5501_Andata_sub1,2
602,0000000592023061020230910,0003890832023061020230910,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000592023061020230910,0003890842023061020230910,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000662023061020230910,0003890852023061020230910,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
602,0000000662023061020230910,0003890862023061020230910,Villa Lagarina Via Alpini,0,D88_E5297_sub1,2
578,0000000662023061020230910,0003890952023061020230910,Marco,0,D282_R5119e_Andata_sub2,1
578,0000000592023061020230910,0003890962023061020230910,Corso Bettini Liceo,1,D277_R5114a_Ritorno_sub2,1
578,0000000592023061020230910,0003890972023061020230910,Corso Bettini Liceo,1,D277_R5114a_Ritorno_sub2,1
598,0000000662023061020230910,0003891052023061020230910,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662023061020230910,0003891062023061020230910,Nomi Piazza Springa,0,D57_C5823_Andata_sub1,2
598,0000000662023061020230910,0003891072023061020230910,Nomi Piazza Springa,0,D59_C5825_Andata_sub2,2
598,0000000662023061020230910,0003891082023061020230910,Volano Casa di Riposo,1,D58_C5824_Ritorno_sub1,2
598,0000000662023061020230910,0003891092023061020230910,Volano Casa di Riposo,1,D58_C5824_Ritorno_sub1,2
598,0000000662023061020230910,0003891102023061020230910,Besenello Nord,1,D246_N5251_Andata_sub2,2
601,0000000592023061020230910,0003891152023061020230910,Castellano Centro,1,D380_R5320b_Ritorno_sub2,2
601,0000000592023061020230910,0003891162023061020230910,Lago di Cei Bellaria,1,D117_E5364a_Ritorno_sub1,2
578,0000000592023061020230910,0003891182023061020230910,Marco,0,D265_R5103a_Andata_sub2,1
578,0000000592023061020230910,0003891192023061020230910,Corso Bettini Liceo,1,D273_R5110c_Ritorno_PRINCIPALE_sub1,1
578,0000000592023061020230910,0003891212023061020230910,Marco,0,D243_N5147_Andata_sub2,1
578,0000000662023061020230910,0003891222023061020230910,Via Manzoni Via Paoli,1,D279_R5116c_Ritorno_sub1,1
578,0000000822023061020230910,0003891242023061020230910,Via Manzoni Via Paoli,1,D284_R5120c_Ritorno_sub1,1
543,0000000022023061220230910,0003919922023061220230910,Lavis Rosmini Segantini,0,D757_T1711_Andata_sub1,1
402,0000000022023061220230910,0003919932023061220230910,Canova Paludi,1,D650_T0716_Ritorno_sub1,1
406,0000000022023061220230910,0003919942023061220230910,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
400,0000000022023061220230910,0003919952023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003919962023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003919972023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
402,0000000092023061220230910,0003919992023061220230910,Gardolo P.Le Neufahrn Sud,0,D166_F0416_Ritorno_sub2,1
411,0000000022023061220230910,0003920532023061220230910,Piazza Dante "Pal. Regione",1,D716_T1212_Ritorno_sub2,1
404,0000000022023061220230910,0003920542023061220230910,Fermi La Clarina,0,D666_T0889_Andata_ALTA_sub1,1
400,0000000022023061220230910,0003920552023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920562023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920582023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920592023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920602023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920612023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920622023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920632023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920642023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920652023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920662023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920672023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920682023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920692023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920702023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920712023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920722023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920732023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920742023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000022023061220230910,0003920752023061220230910,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
